timestamp,level,state,pos_x,pos_y,left,right
1695172976300,1,0,-0.158,-0.953,1.00,1.00
1695172976313,1,0,-0.129,-0.987,1.00,1.00
1695172976327,1,0,0.029,-0.978,1.00,1.00
1695172976340,1,0,-0.034,-0.935,1.00,1.00
1695172976354,1,0,-0.045,-0.918,1.00,1.00
1695172976367,1,0,-0.040,-0.909,1.00,1.00
1695172976382,1,0,-0.014,-0.922,1.00,1.00
1695172976395,1,0,-0.014,-0.922,1.00,1.00
1695172976410,1,0,-0.052,-0.960,1.00,1.00
1695172976424,1,0,-0.061,-0.956,1.00,1.00
1695172976438,1,0,-0.050,-0.953,1.00,1.00
1695172976452,1,0,-0.054,-0.950,1.00,1.00
1695172976466,1,0,0.009,-0.986,1.00,1.00
1695172976480,1,0,0.010,-0.985,1.00,1.00
1695172976493,1,0,0.027,-0.991,1.00,1.00
1695172976507,1,0,0.020,-0.980,1.00,1.00
1695172976521,1,0,0.017,-0.968,1.00,1.00
1695172976535,1,0,0.018,-0.972,1.00,1.00
1695172976549,1,0,0.019,-0.975,1.00,1.00
1695172976563,1,0,0.021,-0.973,1.00,1.00
1695172976576,1,0,0.029,-0.970,1.00,1.00
1695172976591,1,0,0.036,-0.977,1.00,1.00
1695172976604,1,0,0.066,-0.955,1.00,1.00
1695172976619,1,0,-0.160,-0.554,1.00,1.00
1695172976633,1,0,-0.212,-0.328,1.00,1.00
1695172976647,1,0,-0.209,-0.325,1.00,1.00
1695172976660,1,0,-0.305,-0.205,1.00,1.00
1695172976673,1,0,-0.253,-0.234,1.00,1.00
1695172976687,1,0,-0.250,-0.224,1.00,1.00
1695172976702,1,0,-0.284,-0.248,1.00,1.00
1695172976716,1,0,-0.284,-0.247,1.00,1.00
1695172976730,1,0,-0.272,-0.247,1.00,1.00
1695172976743,1,0,-0.240,-0.236,1.00,1.00
1695172976757,1,0,-0.247,-0.242,1.00,1.00
1695172976771,1,0,-0.256,-0.252,1.00,1.00
1695172976785,1,0,-0.251,-0.254,1.00,1.00
1695172976799,1,0,-0.253,-0.252,1.00,1.00
1695172976813,1,0,-0.363,-0.161,1.00,1.00
1695172976827,1,0,-0.531,-0.099,1.00,1.00
1695172976841,1,0,-0.998,0.079,1.00,1.00
1695172976855,1,0,-1.410,0.034,1.00,1.00
1695172976868,1,0,-1.321,-0.039,1.00,1.00
1695172976882,1,0,-1.370,-0.011,1.00,1.00
1695172976896,1,0,-1.371,-0.011,1.00,1.00
1695172976910,1,0,-1.381,0.000,1.00,1.00
1695172976924,1,0,-1.377,-0.103,1.00,1.00
1695172976937,1,0,-1.423,-0.076,1.00,1.00
1695172976952,1,0,-1.364,-0.112,1.00,1.00
1695172976965,1,0,-1.404,-0.015,1.00,1.00
1695172976980,1,0,-1.405,-0.015,1.00,1.00
1695172976993,1,0,-1.287,-0.128,1.00,1.00
1695172977007,1,0,-1.288,-0.112,1.00,1.00
1695172977021,1,0,-1.320,-0.095,1.00,1.00
1695172977035,1,0,-1.784,-0.002,1.00,1.00
1695172977049,1,0,-1.830,-0.079,1.00,1.00
1695172977063,1,0,-1.773,-0.056,1.00,1.00
1695172977077,1,0,-1.772,-0.057,1.00,1.00
1695172977091,1,0,-1.767,-0.078,1.00,1.00
1695172977104,1,0,-1.791,-0.071,1.00,1.00
1695172977118,1,0,-1.797,-0.085,1.00,1.00
1695172977132,1,0,-1.754,-0.080,1.00,1.00
1695172977146,1,0,-1.754,-0.078,1.00,1.00
1695172977160,1,0,-1.769,-0.094,1.00,1.00
1695172977174,1,0,-1.824,-0.070,1.00,1.00
1695172977187,1,0,-1.817,-0.080,1.00,1.00
1695172977201,1,0,-1.794,-0.096,1.00,1.00
1695172977216,1,0,-1.796,-0.094,1.00,1.00
1695172977229,1,0,-1.798,-0.095,1.00,1.00
1695172977243,1,0,-1.811,-0.106,1.00,1.00
1695172977257,1,0,-1.798,-0.102,1.00,1.00
1695172977271,1,0,-1.795,-0.090,1.00,1.00
1695172977285,1,0,-1.804,-0.095,1.00,1.00
1695172977299,1,0,-1.804,-0.094,1.00,1.00
1695172977313,1,0,-1.827,-0.094,1.00,1.00
1695172977327,1,0,-1.799,-0.092,1.00,1.00
1695172977340,1,0,-1.795,-0.084,1.00,1.00
1695172977354,1,0,-1.797,-0.077,1.00,1.00
1695172977368,1,0,-1.796,-0.080,1.00,1.00
1695172977383,1,0,-1.820,-0.106,1.00,1.00
1695172977396,1,0,-1.819,-0.103,1.00,1.00
1695172977410,1,0,-1.322,-0.009,1.00,1.00
1695172977424,1,0,-1.158,-0.011,1.00,1.00
1695172977437,1,0,-1.180,-0.004,1.00,1.00
1695172977452,1,0,-1.137,0.000,1.00,1.00
1695172977465,1,0,-1.127,-0.028,1.00,1.00
1695172977479,1,0,-1.126,-0.024,1.00,1.00
1695172977493,1,0,-1.105,-0.020,1.00,1.00
1695172977507,1,0,-1.112,-0.008,1.00,1.00
1695172977521,1,0,-1.112,-0.005,1.00,1.00
1695172977535,1,0,-1.111,0.000,1.00,1.00
1695172977549,1,0,-1.137,-0.014,1.00,1.00
1695172977562,1,0,-1.135,-0.012,1.00,1.00
1695172977576,1,0,-1.131,-0.021,1.00,1.00
1695172977590,1,0,-1.142,-0.023,1.00,1.00
1695172977604,1,0,-0.904,-0.018,1.00,1.00
1695172977618,1,0,-0.788,0.054,1.00,1.00
1695172977632,1,0,-0.824,0.091,1.00,1.00
1695172977646,1,0,-0.821,0.094,1.00,1.00
1695172977660,1,0,-0.760,0.003,1.00,1.00
1695172977674,1,0,-0.786,0.043,1.00,1.00
1695172977688,1,0,-0.797,0.000,1.00,1.00
1695172977701,1,0,-0.801,0.029,1.00,1.00
1695172977716,1,0,-0.786,0.050,1.00,1.00
1695172977729,1,0,-0.781,0.047,1.00,1.00
1695172977743,1,0,-0.777,0.015,1.00,1.00
1695172977757,1,0,-0.776,0.039,1.00,1.00
1695172977771,1,0,-0.745,0.001,1.00,1.00
1695172977785,1,0,-0.756,0.048,1.00,1.00
1695172977799,1,0,-0.781,-0.008,1.00,1.00
1695172977813,1,0,-0.780,-0.009,1.00,1.00
1695172977827,1,0,-0.780,0.011,1.00,1.00
1695172977841,1,0,-0.780,0.017,1.00,1.00
1695172977854,1,0,-0.779,0.025,1.00,1.00
1695172977868,1,0,-0.762,0.018,1.00,1.00
1695172977882,1,0,-0.740,0.008,1.00,1.00
1695172977896,1,0,-0.740,0.006,1.00,1.00
1695172977909,1,0,-0.726,0.004,1.00,1.00
1695172977924,1,0,-0.581,-0.008,1.00,1.00
1695172977937,1,0,-0.285,0.080,1.00,1.00
1695172977952,1,0,-0.292,0.076,1.00,1.00
1695172977965,1,0,-0.292,0.076,1.00,1.00
1695172977979,1,0,-0.257,0.085,1.00,1.00
1695172977994,1,0,-0.294,0.066,1.00,1.00
1695172978007,1,0,-0.260,0.107,1.00,1.00
1695172978022,1,0,-0.268,0.090,1.00,1.00
1695172978035,1,0,-0.268,0.082,1.00,1.00
1695172978048,1,0,-0.270,0.080,1.00,1.00
1695172978063,1,0,-0.250,0.081,1.00,1.00
1695172978076,1,0,-0.258,0.075,1.00,1.00
1695172978090,1,0,-0.236,0.094,1.00,1.00
1695172978104,1,0,-0.278,0.071,1.00,1.00
1695172978118,1,0,-0.226,0.051,1.00,1.00
1695172978132,1,0,-0.225,0.051,1.00,1.00
1695172978145,1,0,-0.252,0.094,1.00,1.00
1695172978159,1,0,-0.231,0.074,1.00,1.00
1695172978174,1,0,-0.249,0.038,1.00,1.00
1695172978188,1,0,-0.197,0.069,1.00,1.00
1695172978201,1,0,0.017,0.057,1.00,1.00
1695172978215,1,0,-0.042,0.053,1.00,1.00
1695172978230,1,0,-0.041,0.051,1.00,1.00
1695172978243,1,0,-0.036,0.028,1.00,1.00
1695172978257,1,0,0.043,0.017,1.00,1.00
1695172978271,1,0,0.027,0.011,1.00,1.00
1695172978285,1,0,0.035,0.020,1.00,1.00
1695172978299,1,0,0.035,0.021,1.00,1.00
1695172978313,1,0,0.017,0.019,1.00,1.00
1695172978327,1,0,0.003,0.030,1.00,1.00
1695172978341,1,0,-0.023,0.051,1.00,1.00
1695172978354,1,0,0.011,0.011,1.00,1.00
