timestamp,level,state,pos_x,pos_y,left,right
1695172150746,1,0,-0.135,-0.343,1.00,1.00
1695172150764,1,0,-0.135,-0.333,1.00,1.00
1695172150781,1,0,-0.134,-0.340,1.00,1.00
1695172150799,1,0,-0.129,-0.346,1.00,1.00
1695172150818,1,0,-0.125,-0.354,1.00,1.00
1695172150838,1,0,-0.126,-0.353,1.00,1.00
1695172150858,1,0,-0.116,-0.353,1.00,1.00
1695172150878,1,0,-0.115,-0.355,1.00,1.00
1695172150900,1,0,0.196,-0.346,1.00,1.00
1695172150922,1,0,0.115,-0.323,1.00,1.00
1695172150946,1,0,0.141,-0.303,1.00,1.00
1695172150969,1,0,0.132,-0.286,1.00,1.00
1695172150992,1,0,0.133,-0.302,1.00,1.00
1695172151014,1,0,0.133,-0.291,1.00,1.00
1695172151036,1,0,0.128,-0.313,1.00,1.00
1695172151057,1,0,0.126,-0.304,1.00,1.00
1695172151079,1,0,0.143,-0.340,1.00,1.00
1695172151099,1,0,0.092,0.107,1.00,1.00
1695172151121,1,0,0.043,0.120,1.00,1.00
1695172151141,1,0,0.055,0.093,1.00,1.00
1695172151162,1,0,0.035,0.075,1.00,1.00
1695172151181,1,0,0.019,0.086,1.00,1.00
1695172151202,1,0,0.055,0.067,1.00,1.00
1695172151224,1,0,0.064,0.117,1.00,1.00
1695172151245,1,0,0.042,0.121,1.00,1.00
1695172151267,1,0,-0.415,0.092,1.00,1.00
1695172151289,1,0,-1.680,0.084,1.00,1.00
1695172151310,1,0,-1.781,0.071,1.00,1.00
1695172151331,1,0,-1.814,0.014,1.00,1.00
1695172151352,1,0,-1.830,0.018,1.00,1.00
1695172151373,1,0,-1.818,0.031,1.00,1.00
1695172151393,1,0,-1.769,0.034,1.00,1.00
1695172151414,1,0,-1.821,0.011,1.00,1.00
1695172151435,1,0,-1.870,-0.045,1.00,1.00
1695172151455,1,0,-1.874,-0.074,1.00,1.00
1695172151476,1,0,-1.870,-0.059,1.00,1.00
1695172151497,1,0,-1.857,-0.043,1.00,1.00
1695172151518,1,0,-2.011,-0.004,1.00,1.00
1695172151539,1,0,-1.999,0.017,1.00,1.00
1695172151561,1,0,-2.003,-0.011,1.00,1.00
1695172151582,1,0,-1.981,-0.009,1.00,1.00
1695172151603,1,0,-1.986,-0.010,1.00,1.00
1695172151624,1,0,-1.983,-0.020,1.00,1.00
1695172151644,1,0,-1.984,-0.017,1.00,1.00
1695172151665,1,0,-1.984,-0.013,1.00,1.00
1695172151686,1,0,-1.980,-0.020,1.00,1.00
1695172151707,1,0,-1.979,-0.018,1.00,1.00
1695172151729,1,0,-1.976,-0.024,1.00,1.00
1695172151749,1,0,-1.690,-0.009,1.00,1.00
1695172151770,1,0,-1.711,-0.041,1.00,1.00
1695172151791,1,0,-1.723,-0.026,1.00,1.00
1695172151812,1,0,-1.744,-0.027,1.00,1.00
1695172151834,1,0,-1.728,-0.026,1.00,1.00
1695172151855,1,0,-1.716,-0.032,1.00,1.00
1695172151876,1,0,-1.709,-0.028,1.00,1.00
1695172151897,1,0,-1.709,-0.023,1.00,1.00
1695172151917,1,0,-1.345,0.038,1.00,1.00
1695172151937,1,0,-1.304,0.040,1.00,1.00
1695172151957,1,0,-1.343,0.022,1.00,1.00
1695172151977,1,0,-1.320,0.055,1.00,1.00
1695172151997,1,0,-1.292,0.014,1.00,1.00
1695172152016,1,0,-1.316,0.023,1.00,1.00
1695172152036,1,0,-1.319,0.020,1.00,1.00
1695172152056,1,0,-1.322,0.017,1.00,1.00
1695172152076,1,0,-1.333,0.027,1.00,1.00
1695172152095,1,0,-1.292,0.083,1.00,1.00
1695172152114,1,0,-1.324,-0.506,1.00,0.00
1695172152234,1,0,-1.051,-0.404,1.00,1.00
1695172152254,1,0,-1.181,-0.003,1.00,1.00
1695172152274,1,0,-1.079,-0.069,1.00,1.00
1695172152293,1,0,-1.039,-0.159,1.00,1.00
1695172152313,1,0,-0.911,-0.001,1.00,1.00
1695172152333,1,0,-0.930,-0.026,1.00,1.00
1695172152352,1,0,-0.898,-0.012,1.00,1.00
1695172152373,1,0,-0.921,0.012,1.00,1.00
1695172152392,1,0,-0.937,0.099,1.00,1.00
1695172152412,1,0,-0.707,0.027,1.00,1.00
1695172152432,1,0,-0.503,0.078,1.00,1.00
1695172152451,1,0,-0.498,0.034,1.00,1.00
1695172152471,1,0,-0.535,-0.015,1.00,1.00
1695172152491,1,0,-0.496,0.036,1.00,1.00
1695172152511,1,0,-0.509,0.008,1.00,1.00
1695172152531,1,0,-0.507,0.004,1.00,1.00
1695172152551,1,0,-0.509,0.006,1.00,1.00
1695172152570,1,0,-0.501,0.008,1.00,1.00
1695172152590,1,0,-0.495,0.005,1.00,1.00
1695172152610,1,0,-0.485,0.009,1.00,1.00
1695172152629,1,0,-0.487,0.008,1.00,1.00
1695172152648,1,0,-0.475,0.001,1.00,1.00
1695172152667,1,0,-0.460,-0.002,1.00,1.00
1695172152687,1,0,-0.440,0.008,1.00,1.00
1695172152706,1,0,-0.432,-0.014,1.00,1.00
