timestamp,level,state,pos_x,pos_y,left,right
1695173854396,1,0,-0.989,-0.239,0.00,1.00
1695173854413,1,0,-1.124,-0.194,0.00,1.00
1695173854431,1,0,-0.909,-0.157,0.00,1.00
1695173854449,1,0,-1.334,-0.518,1.00,1.00
1695173854467,1,0,-1.300,-0.581,1.00,1.00
1695173854485,1,0,-1.366,-0.556,1.00,1.00
1695173854504,1,0,-1.323,-0.495,1.00,1.00
1695173854522,1,0,-1.363,-0.566,1.00,1.00
1695173854540,1,0,-1.392,-0.743,1.00,1.00
1695173854558,1,0,-1.336,-0.605,1.00,1.00
1695173854576,1,0,-1.454,-0.658,1.00,1.00
1695173854594,1,0,-1.472,-0.718,1.00,1.00
1695173854613,1,0,-1.513,-0.590,1.00,1.00
1695173854632,1,0,-1.502,-0.745,1.00,1.00
1695173854652,1,0,-1.486,-0.609,1.00,1.00
1695173854673,1,0,-1.605,-0.840,1.00,1.00
1695173854695,1,0,-1.546,-0.566,1.00,1.00
1695173854719,1,0,-1.389,-0.516,1.00,1.00
1695173854742,1,0,-1.039,-0.187,1.00,1.00
1695173854765,1,0,-0.380,0.031,1.00,1.00
1695173854788,1,0,-0.329,0.187,1.00,1.00
1695173854809,1,0,-0.287,0.252,1.00,1.00
1695173854832,1,0,-0.338,0.269,1.00,1.00
1695173854852,1,0,-0.403,0.297,1.00,1.00
1695173854873,1,0,-0.531,0.333,1.00,1.00
1695173854893,1,0,-0.691,0.328,1.00,1.00
1695173854913,1,0,-0.741,0.339,1.00,1.00
1695173854934,1,0,-0.680,0.267,1.00,1.00
1695173854954,1,0,-1.095,-0.288,1.00,0.00
1695173855057,1,0,-1.250,-0.634,0.00,1.00
1695173855077,1,0,-1.421,0.053,0.00,1.00
1695173855098,1,0,-2.015,-0.175,1.00,1.00
1695173855119,1,0,-1.641,0.091,1.00,1.00
1695173855140,1,0,-1.468,0.206,1.00,1.00
1695173855161,1,0,-1.436,0.267,1.00,1.00
1695173855182,1,0,-1.422,0.249,1.00,1.00
1695173855202,1,0,-1.411,0.326,1.00,1.00
1695173855223,1,0,-1.379,0.363,1.00,1.00
1695173855244,1,0,-1.926,0.209,1.00,1.00
1695173855265,1,0,-1.934,0.194,1.00,1.00
1695173855285,1,0,-1.940,0.258,1.00,1.00
1695173855306,1,0,-1.924,0.231,1.00,1.00
1695173855327,1,0,-1.865,0.051,1.00,1.00
1695173855347,1,0,-1.245,-0.261,0.00,1.00
1695173855451,1,0,0.103,-0.441,1.00,0.00
1695173855471,1,0,0.889,-0.293,1.00,1.00
1695173855492,1,0,1.059,0.251,1.00,1.00
1695173855513,1,0,1.098,0.541,1.00,1.00
1695173855533,1,0,1.163,0.480,1.00,1.00
1695173855555,1,0,1.157,0.435,1.00,1.00
1695173855575,1,0,1.121,0.343,1.00,1.00
1695173855597,1,0,0.589,0.444,1.00,1.00
1695173855618,1,0,0.641,0.494,1.00,1.00
1695173855638,1,0,0.637,0.491,1.00,1.00
1695173855658,1,0,0.651,0.482,1.00,1.00
1695173855678,1,0,0.641,0.420,1.00,1.00
1695173855698,1,0,0.590,0.181,1.00,1.00
1695173855932,1,0,-1.124,-0.401,0.00,1.00
1695173855953,1,0,-1.632,-0.092,1.00,1.00
1695173855974,1,0,-1.402,0.084,1.00,1.00
1695173855993,1,0,-1.392,0.214,1.00,1.00
1695173856013,1,0,-1.371,0.249,1.00,1.00
1695173856033,1,0,-1.357,0.285,1.00,1.00
1695173856053,1,0,-1.353,0.267,1.00,1.00
1695173856072,1,0,-1.379,0.298,1.00,1.00
1695173856091,1,0,-1.867,0.148,1.00,1.00
1695173856111,1,0,-1.817,0.110,1.00,1.00
1695173856130,1,0,-1.801,0.200,1.00,1.00
1695173856150,1,0,-1.845,0.180,1.00,1.00
1695173856170,1,0,-1.852,0.204,1.00,1.00
1695173856189,1,0,-1.911,0.256,1.00,1.00
1695173856208,1,0,-1.890,0.118,1.00,1.00
1695173856227,1,0,-1.907,0.169,1.00,1.00
1695173856247,1,0,-1.918,0.201,1.00,1.00
1695173856267,1,0,-1.905,0.177,1.00,1.00
1695173856286,1,0,-1.936,0.203,1.00,1.00
1695173856306,1,0,-1.917,0.278,1.00,1.00
1695173856325,1,0,-1.931,0.232,1.00,1.00
1695173856345,1,0,-1.916,0.253,1.00,1.00
1695173856365,1,0,-1.912,0.221,1.00,1.00
1695173856384,1,0,-1.909,0.231,1.00,1.00
1695173856403,1,0,-1.741,0.231,1.00,1.00
1695173856423,1,0,-0.715,0.280,1.00,1.00
1695173856442,1,0,-0.600,0.294,1.00,1.00
1695173856461,1,0,-0.560,0.281,1.00,1.00
1695173856482,1,0,-0.552,0.318,1.00,1.00
1695173856500,1,0,-0.546,0.282,1.00,1.00
1695173856520,1,0,-0.583,0.333,1.00,1.00
1695173856540,1,0,-0.652,0.329,1.00,1.00
1695173856560,1,0,-1.005,0.318,1.00,1.00
1695173856581,1,0,-0.965,0.290,1.00,1.00
1695173856601,1,0,-0.982,0.285,1.00,1.00
1695173856622,1,0,-0.954,0.328,1.00,1.00
1695173856642,1,0,-0.964,0.345,1.00,1.00
1695173856662,1,0,-0.949,0.330,1.00,1.00
1695173856682,1,0,-0.974,0.377,1.00,1.00
1695173856700,1,0,-0.933,0.398,1.00,1.00
1695173856720,1,0,-0.941,0.368,1.00,1.00
1695173856738,1,0,-0.927,0.392,1.00,1.00
1695173856757,1,0,-0.900,0.336,1.00,1.00
1695173856775,1,0,-0.959,0.333,1.00,1.00
1695173856793,1,0,-0.935,0.346,1.00,1.00
1695173856811,1,0,-0.638,0.713,1.00,1.00
1695173856830,1,0,-0.502,1.467,1.00,1.00
1695173856848,1,0,-0.341,1.727,1.00,1.00
1695173856866,1,0,-0.359,1.801,1.00,1.00
1695173856885,1,0,-0.383,1.727,1.00,1.00
1695173856904,1,0,-0.374,1.769,1.00,1.00
1695173856922,1,0,-0.309,1.759,1.00,1.00
1695173856939,1,0,-0.389,1.745,1.00,1.00
1695173856957,1,0,-0.363,1.749,1.00,1.00
1695173856974,1,0,-0.408,1.754,1.00,1.00
1695173856992,1,0,-0.374,1.733,1.00,1.00
1695173857010,1,0,-0.234,1.721,1.00,1.00
1695173857028,1,0,-1.182,1.082,1.00,1.00
1695173857047,1,0,-1.795,0.446,1.00,1.00
1695173857066,1,0,-1.732,0.238,1.00,1.00
1695173857085,1,0,-1.725,0.350,1.00,1.00
1695173857110,1,0,-1.716,0.349,1.00,1.00
1695173857122,1,0,-1.654,0.274,1.00,1.00
1695173857140,1,0,-1.678,0.296,1.00,1.00
1695173857158,1,0,-1.674,0.303,1.00,1.00
1695173857178,1,0,-1.270,0.315,1.00,1.00
1695173857199,1,0,-1.275,0.284,1.00,1.00
1695173857219,1,0,-1.263,0.315,1.00,1.00
1695173857239,1,0,-1.281,0.350,1.00,1.00
1695173857258,1,0,-1.298,0.287,1.00,1.00
1695173857276,1,0,-1.273,0.308,1.00,1.00
1695173857295,1,0,-1.289,0.329,1.00,1.00
1695173857313,1,0,-1.270,0.314,1.00,1.00
1695173857333,1,0,-1.262,0.320,1.00,1.00
1695173857352,1,0,-1.361,0.284,1.00,1.00
1695173857371,1,0,-1.072,0.623,1.00,1.00
1695173857388,1,0,-0.973,1.368,1.00,1.00
1695173857407,1,0,-0.449,2.057,1.00,1.00
1695173857425,1,0,-0.483,2.021,1.00,1.00
1695173857442,1,0,-0.540,2.072,1.00,1.00
1695173857461,1,0,-0.577,2.069,1.00,1.00
1695173857478,1,0,-0.500,2.046,1.00,1.00
1695173857497,1,0,-0.549,2.018,1.00,1.00
1695173857518,1,0,-0.506,2.035,1.00,1.00
1695173857534,1,0,-0.516,2.033,1.00,1.00
1695173857552,1,0,-0.541,2.034,1.00,1.00
1695173857571,1,0,-0.487,2.065,1.00,1.00
1695173857589,1,0,-0.512,2.083,1.00,1.00
1695173857607,1,0,-0.552,2.046,1.00,1.00
1695173857624,1,0,-0.560,2.071,1.00,1.00
1695173857642,1,0,-0.535,2.107,1.00,1.00
1695173857660,1,0,-0.534,2.081,1.00,1.00
1695173857678,1,0,-0.520,2.083,1.00,1.00
1695173857696,1,0,-0.407,2.116,1.00,1.00
1695173857715,1,0,-0.416,2.170,1.00,1.00
1695173857733,1,0,-0.433,2.152,1.00,1.00
1695173857751,1,0,-0.509,2.143,1.00,1.00
1695173857769,1,0,-0.503,2.136,1.00,1.00
1695173857787,1,0,-0.517,2.129,1.00,1.00
1695173857804,1,0,-0.483,2.124,1.00,1.00
1695173857823,1,0,-0.482,2.116,1.00,1.00
1695173857840,1,0,-0.219,2.138,1.00,1.00
1695173857858,1,0,-0.118,2.151,1.00,1.00
1695173857876,1,0,-0.170,2.154,1.00,1.00
1695173857894,1,0,-0.142,2.172,1.00,1.00
1695173857912,1,0,-0.145,2.171,1.00,1.00
1695173857930,1,0,-0.117,2.151,1.00,1.00
1695173857948,1,0,-0.131,2.167,1.00,1.00
1695173857966,1,0,-0.154,2.165,1.00,1.00
1695173857984,1,0,-0.206,2.146,1.00,1.00
1695173858002,1,0,-0.189,2.176,1.00,1.00
1695173858020,1,0,-0.200,2.143,1.00,1.00
1695173858039,1,0,0.022,2.177,1.00,1.00
1695173858057,1,0,0.476,2.200,1.00,1.00
1695173858075,1,0,0.501,2.207,1.00,1.00
1695173858093,1,0,0.507,2.178,1.00,1.00
1695173858111,1,0,0.447,2.172,1.00,1.00
1695173858129,1,0,0.395,2.183,1.00,1.00
1695173858147,1,0,0.196,2.151,1.00,1.00
1695173858165,1,0,0.045,2.122,1.00,1.00
1695173858184,1,0,-0.016,2.118,1.00,1.00
1695173858202,1,0,0.040,2.133,1.00,1.00
1695173858220,1,0,0.154,2.155,1.00,1.00
1695173858238,1,0,0.151,2.151,1.00,1.00
1695173858255,1,0,0.085,2.150,1.00,1.00
1695173858273,1,0,0.084,2.149,1.00,1.00
1695173858291,1,0,0.080,2.155,1.00,1.00
1695173858309,1,0,0.092,2.156,1.00,1.00
1695173858327,1,0,0.072,2.147,1.00,1.00
1695173858346,1,0,0.033,2.182,1.00,1.00
1695173858366,1,0,0.052,2.157,1.00,1.00
1695173858384,1,0,0.057,2.135,1.00,1.00
1695173858403,1,0,0.066,2.155,1.00,1.00
1695173858421,1,0,0.061,2.157,1.00,1.00
1695173858439,1,0,0.065,2.151,1.00,1.00
1695173858457,1,0,0.054,2.146,1.00,1.00
1695173858475,1,0,0.037,2.139,1.00,1.00
1695173858493,1,0,-0.290,2.106,1.00,1.00
1695173858510,1,0,-0.406,2.121,1.00,1.00
1695173858528,1,0,-0.469,2.091,1.00,1.00
1695173858546,1,0,-0.501,2.098,1.00,1.00
1695173858565,1,0,-0.501,2.072,1.00,1.00
1695173858583,1,0,-0.499,2.105,1.00,1.00
1695173858601,1,0,-0.488,2.117,1.00,1.00
1695173858619,1,0,-0.438,2.130,1.00,1.00
1695173858637,1,0,-0.241,2.111,1.00,1.00
1695173858655,1,0,-0.111,2.137,1.00,1.00
1695173858673,1,0,-1.121,1.591,1.00,1.00
1695173858691,1,0,-1.469,0.656,1.00,1.00
1695173858708,1,0,-1.959,0.441,1.00,1.00
1695173858727,1,0,-2.075,0.158,1.00,1.00
1695173858745,1,0,-1.909,0.309,1.00,1.00
1695173858762,1,0,-1.941,0.014,1.00,1.00
1695173858781,1,0,-0.982,0.357,1.00,1.00
1695173858799,1,0,-1.021,0.390,1.00,1.00
1695173858816,1,0,-1.886,0.231,1.00,1.00
1695173858834,1,0,-1.835,0.265,1.00,1.00
1695173858852,1,0,-1.896,0.180,1.00,1.00
1695173858870,1,0,-1.420,0.334,1.00,1.00
1695173858888,1,0,-1.414,0.320,1.00,1.00
1695173858905,1,0,-1.552,0.337,1.00,1.00
1695173858923,1,0,-1.823,0.314,1.00,1.00
1695173858941,1,0,-1.743,0.338,1.00,1.00
1695173858959,1,0,-1.694,0.336,1.00,1.00
1695173858978,1,0,-1.685,0.392,1.00,1.00
1695173858995,1,0,-1.718,0.292,1.00,1.00
1695173859013,1,0,-1.725,0.386,1.00,1.00
1695173859031,1,0,-1.711,0.371,1.00,1.00
1695173859048,1,0,-1.785,0.380,1.00,1.00
1695173859066,1,0,-1.872,0.341,1.00,1.00
1695173859084,1,0,-1.895,0.315,1.00,1.00
1695173859102,1,0,-1.876,0.328,1.00,1.00
1695173859120,1,0,-1.860,0.333,1.00,1.00
1695173859138,1,0,-1.859,0.331,1.00,1.00
1695173859156,1,0,-1.864,0.301,1.00,1.00
1695173859176,1,0,-0.539,0.095,1.00,1.00
1695173859287,1,0,0.574,-0.247,1.00,0.00
1695173859304,1,0,1.466,0.196,1.00,1.00
1695173859323,1,0,1.546,0.287,1.00,1.00
1695173859340,1,0,1.551,0.225,1.00,1.00
1695173859359,1,0,1.531,0.159,1.00,1.00
1695173859376,1,0,1.579,0.325,1.00,1.00
1695173859394,1,0,1.406,0.283,1.00,1.00
1695173859412,1,0,1.141,0.313,1.00,1.00
1695173859430,1,0,1.135,0.269,1.00,1.00
1695173859448,1,0,1.137,0.259,1.00,1.00
1695173859466,1,0,1.191,0.287,1.00,1.00
1695173859484,1,0,1.179,0.261,1.00,1.00
1695173859503,1,0,1.183,0.339,1.00,1.00
1695173859522,1,0,1.164,0.318,1.00,1.00
1695173859540,1,0,1.171,0.320,1.00,1.00
1695173859558,1,0,1.175,0.392,1.00,1.00
1695173859577,1,0,1.179,0.352,1.00,1.00
1695173859595,1,0,1.181,0.339,1.00,1.00
1695173859613,1,0,1.150,0.307,1.00,1.00
1695173859632,1,0,1.172,0.317,1.00,1.00
1695173859650,1,0,1.198,0.356,1.00,1.00
1695173859668,1,0,1.185,0.286,1.00,1.00
1695173859687,1,0,0.889,0.291,1.00,1.00
1695173859704,1,0,0.880,0.333,1.00,1.00
