timestamp,level,state,pos_x,pos_y,left,right
1695173423109,1,0,1.018,-0.865,1.00,1.00
1695173423127,1,0,0.939,-0.816,1.00,1.00
1695173423149,1,0,1.042,-0.815,1.00,1.00
1695173423167,1,0,1.048,-0.807,1.00,1.00
1695173423188,1,0,0.991,-0.815,1.00,1.00
1695173423207,1,0,1.013,-0.832,1.00,1.00
1695173423227,1,0,1.040,-0.875,1.00,1.00
1695173423247,1,0,1.015,-0.882,1.00,1.00
1695173423266,1,0,1.008,-1.010,1.00,1.00
1695173423286,1,0,1.048,-0.876,1.00,1.00
1695173423307,1,0,1.090,-0.898,1.00,1.00
1695173423326,1,0,1.033,-0.870,1.00,1.00
1695173423347,1,0,1.038,-0.894,1.00,1.00
1695173423367,1,0,1.004,-0.866,1.00,1.00
1695173423388,1,0,1.062,-0.575,1.00,1.00
1695173423410,1,0,0.807,-0.418,1.00,1.00
1695173423433,1,0,0.664,-0.385,1.00,1.00
1695173423455,1,0,0.568,-0.317,1.00,1.00
1695173423476,1,0,0.568,-0.239,1.00,1.00
1695173423497,1,0,-0.067,0.077,1.00,1.00
1695173423518,1,0,0.035,0.155,1.00,1.00
1695173423539,1,0,0.049,0.137,1.00,1.00
1695173423560,1,0,-0.024,0.282,1.00,1.00
1695173423580,1,0,0.081,0.198,1.00,1.00
1695173423601,1,0,0.171,0.170,1.00,1.00
1695173423622,1,0,0.442,0.044,1.00,1.00
1695173423644,1,0,0.494,0.035,1.00,1.00
1695173423666,1,0,0.516,0.012,1.00,1.00
1695173423687,1,0,0.574,0.022,1.00,1.00
1695173423708,1,0,0.425,0.078,1.00,1.00
1695173423729,1,0,0.255,0.104,1.00,1.00
1695173423750,1,0,-0.461,0.087,1.00,1.00
1695173423771,1,0,-0.959,0.136,1.00,1.00
1695173423792,1,0,-0.855,0.161,1.00,1.00
1695173423814,1,0,-1.133,0.234,1.00,1.00
1695173423835,1,0,-1.132,0.159,1.00,1.00
1695173423857,1,0,-1.353,0.230,1.00,1.00
1695173423880,1,0,-1.182,0.050,1.00,1.00
1695173423901,1,0,-1.131,0.025,1.00,1.00
1695173423922,1,0,-1.182,0.073,1.00,1.00
1695173424048,1,0,-0.653,-0.039,0.00,1.00
1695173424069,1,0,-1.408,-0.005,1.00,1.00
1695173424090,1,0,-1.391,-0.252,1.00,1.00
1695173424111,1,0,-1.274,-0.290,1.00,1.00
1695173424132,1,0,-1.369,-0.123,1.00,1.00
1695173424154,1,0,-1.351,-0.053,1.00,1.00
1695173424177,1,0,-1.314,-0.070,1.00,1.00
1695173424199,1,0,-1.308,-0.022,1.00,1.00
1695173424220,1,0,-1.329,-0.032,1.00,1.00
1695173424242,1,0,-1.350,0.057,1.00,1.00
1695173424263,1,0,-1.399,0.104,1.00,1.00
1695173424283,1,0,-1.374,0.131,1.00,1.00
1695173424304,1,0,-1.181,0.042,1.00,1.00
1695173424324,1,0,-1.340,0.079,1.00,1.00
1695173424345,1,0,-1.428,0.014,1.00,1.00
1695173424365,1,0,-1.313,0.106,1.00,1.00
1695173424385,1,0,-1.259,0.060,1.00,1.00
1695173424405,1,0,-1.262,0.016,1.00,1.00
1695173424424,1,0,-1.075,0.009,1.00,1.00
1695173424443,1,0,-0.953,0.005,1.00,1.00
1695173424463,1,0,-1.301,-0.091,1.00,1.00
1695173424482,1,0,-2.049,0.021,1.00,1.00
1695173424502,1,0,-2.399,0.008,1.00,1.00
1695173424522,1,0,-2.376,-0.108,1.00,1.00
1695173424543,1,0,-2.429,0.001,1.00,1.00
1695173424564,1,0,-2.570,-0.011,1.00,1.00
1695173424584,1,0,-2.549,0.078,1.00,1.00
1695173424604,1,0,-2.452,0.003,1.00,1.00
1695173424624,1,0,-2.482,0.013,1.00,1.00
1695173424644,1,0,-2.493,0.004,1.00,1.00
1695173424664,1,0,-2.586,-0.032,1.00,1.00
1695173424683,1,0,-2.404,0.065,1.00,1.00
1695173424703,1,0,-2.533,0.007,1.00,1.00
1695173424722,1,0,-2.535,0.088,1.00,1.00
1695173424743,1,0,-2.443,0.201,1.00,1.00
1695173424764,1,0,-2.458,0.006,1.00,1.00
1695173424784,1,0,-2.507,-0.014,1.00,1.00
1695173424804,1,0,-2.528,0.019,1.00,1.00
1695173424824,1,0,-2.545,-0.006,1.00,1.00
1695173424844,1,0,-2.471,-0.021,1.00,1.00
1695173424864,1,0,-2.474,0.089,1.00,1.00
1695173424883,1,0,-2.439,0.052,1.00,1.00
1695173424902,1,0,-2.481,0.095,1.00,1.00
1695173424922,1,0,-1.799,0.039,1.00,1.00
1695173424942,1,0,-1.260,0.114,1.00,1.00
1695173424961,1,0,-0.808,0.214,1.00,1.00
1695173424981,1,0,0.726,0.098,1.00,1.00
1695173425000,1,0,0.741,0.193,1.00,1.00
1695173425020,1,0,0.810,0.206,1.00,1.00
1695173425039,1,0,0.760,0.174,1.00,1.00
1695173425059,1,0,0.810,0.226,1.00,1.00
1695173425078,1,0,0.845,0.169,1.00,1.00
1695173425097,1,0,0.756,0.217,1.00,1.00
1695173425117,1,0,0.839,0.229,1.00,1.00
1695173425136,1,0,0.788,0.213,1.00,1.00
1695173425156,1,0,0.813,0.187,1.00,1.00
1695173425177,1,0,0.836,0.166,1.00,1.00
1695173425196,1,0,0.915,0.128,1.00,1.00
1695173425217,1,0,1.011,0.113,1.00,1.00
1695173425237,1,0,0.899,0.144,1.00,1.00
1695173425257,1,0,0.832,0.179,1.00,1.00
1695173425277,1,0,0.832,0.247,1.00,1.00
1695173425297,1,0,0.862,0.267,1.00,1.00
1695173425317,1,0,0.820,0.258,1.00,1.00
1695173425336,1,0,0.883,0.267,1.00,1.00
1695173425356,1,0,0.833,0.229,1.00,1.00
1695173425375,1,0,0.908,0.282,1.00,1.00
1695173425394,1,0,0.920,0.283,1.00,1.00
1695173425412,1,0,1.028,0.154,1.00,1.00
1695173425431,1,0,1.053,0.192,1.00,1.00
1695173425449,1,0,1.035,0.101,1.00,1.00
1695173425467,1,0,1.122,0.229,1.00,1.00
1695173425485,1,0,1.110,0.144,1.00,1.00
1695173425503,1,0,1.036,0.114,1.00,1.00
1695173425521,1,0,1.067,0.142,1.00,1.00
1695173425539,1,0,1.138,0.128,1.00,1.00
1695173425556,1,0,1.022,0.084,1.00,1.00
1695173425574,1,0,1.068,0.086,1.00,1.00
1695173425592,1,0,1.053,0.119,1.00,1.00
1695173425610,1,0,1.034,0.041,1.00,1.00
1695173425628,1,0,1.058,0.149,1.00,1.00
1695173425646,1,0,1.077,0.089,1.00,1.00
1695173425664,1,0,1.030,0.143,1.00,1.00
1695173425682,1,0,0.976,0.037,1.00,1.00
1695173425700,1,0,1.018,0.098,1.00,1.00
1695173425719,1,0,0.935,0.055,1.00,1.00
1695173425737,1,0,0.995,-0.028,1.00,1.00
1695173425755,1,0,0.585,0.266,1.00,1.00
1695173425773,1,0,0.870,-0.046,1.00,1.00
1695173425790,1,0,0.932,-0.092,1.00,1.00
1695173425808,1,0,0.925,-0.063,1.00,1.00
1695173425826,1,0,0.960,-0.015,1.00,1.00
1695173425844,1,0,0.900,0.029,1.00,1.00
1695173425862,1,0,1.038,0.075,1.00,1.00
1695173425880,1,0,1.041,0.104,1.00,1.00
1695173425898,1,0,1.116,0.116,1.00,1.00
1695173425916,1,0,0.955,0.007,1.00,1.00
1695173425934,1,0,1.077,0.060,1.00,1.00
1695173425952,1,0,1.038,-0.038,1.00,1.00
1695173425970,1,0,1.067,0.043,1.00,1.00
1695173425988,1,0,1.119,0.025,1.00,1.00
1695173426006,1,0,1.140,0.048,1.00,1.00
1695173426024,1,0,1.083,0.078,1.00,1.00
1695173426042,1,0,1.162,0.140,1.00,1.00
1695173426059,1,0,1.058,0.085,1.00,1.00
1695173426077,1,0,1.156,0.031,1.00,1.00
1695173426095,1,0,1.028,0.077,1.00,1.00
1695173426113,1,0,0.441,0.019,1.00,1.00
1695173426130,1,0,-0.518,0.320,1.00,1.00
1695173426148,1,0,-0.978,0.230,1.00,1.00
1695173426165,1,0,-1.033,0.301,1.00,1.00
1695173426183,1,0,-1.040,0.203,1.00,1.00
1695173426200,1,0,-1.054,0.258,1.00,1.00
1695173426218,1,0,-1.040,0.234,1.00,1.00
1695173426236,1,0,-1.046,0.290,1.00,1.00
1695173426254,1,0,-1.042,0.352,1.00,1.00
1695173426272,1,0,-0.479,0.153,1.00,1.00
1695173426290,1,0,-0.191,0.011,1.00,1.00
1695173426308,1,0,-0.133,-0.019,1.00,1.00
1695173426326,1,0,-0.164,0.063,1.00,1.00
1695173426345,1,0,-0.243,-0.051,1.00,1.00
1695173426363,1,0,-0.191,-0.073,1.00,1.00
1695173426381,1,0,-0.347,-0.029,1.00,1.00
1695173426399,1,0,-0.502,0.001,1.00,1.00
1695173426417,1,0,-0.808,0.098,1.00,1.00
1695173426434,1,0,-0.303,0.055,1.00,1.00
1695173426452,1,0,-0.198,0.061,1.00,1.00
1695173426470,1,0,-0.237,-0.016,1.00,1.00
1695173426488,1,0,-0.208,0.029,1.00,1.00
1695173426505,1,0,-0.217,-0.003,1.00,1.00
1695173426523,1,0,-0.192,0.012,1.00,1.00
1695173426540,1,0,-0.191,-0.035,1.00,1.00
1695173426559,1,0,-0.186,0.000,1.00,1.00
1695173426578,1,0,-0.235,0.034,1.00,1.00
1695173426597,1,0,-0.259,0.000,1.00,1.00
1695173426617,1,0,-0.193,0.021,1.00,1.00
1695173426637,1,0,-0.213,0.094,1.00,1.00
1695173426656,1,0,-0.138,0.107,1.00,1.00
1695173426675,1,0,-0.213,0.119,1.00,1.00
1695173426694,1,0,-0.231,0.026,1.00,1.00
1695173426712,1,0,-0.147,0.012,1.00,1.00
1695173426730,1,0,-0.229,0.043,1.00,1.00
1695173426748,1,0,-0.236,0.082,1.00,1.00
1695173426766,1,0,-0.174,0.023,1.00,1.00
1695173426784,1,0,-0.198,0.006,1.00,1.00
1695173426802,1,0,-0.143,0.037,1.00,1.00
1695173426820,1,0,-0.239,0.059,1.00,1.00
1695173426839,1,0,-1.046,0.247,1.00,1.00
1695173426857,1,0,-1.014,0.308,1.00,1.00
1695173426875,1,0,-0.199,-0.038,1.00,1.00
1695173426893,1,0,-0.174,0.009,1.00,1.00
1695173426912,1,0,-0.153,0.002,1.00,1.00
1695173426930,1,0,-0.145,-0.028,1.00,1.00
1695173426947,1,0,-1.019,0.248,1.00,1.00
1695173426966,1,0,-1.052,0.273,1.00,1.00
1695173426984,1,0,-0.133,-0.039,1.00,1.00
1695173427001,1,0,-1.057,0.251,1.00,1.00
1695173427019,1,0,-1.049,0.257,1.00,1.00
1695173427038,1,0,-0.375,0.070,1.00,1.00
1695173427056,1,0,-0.390,0.062,1.00,1.00
1695173427075,1,0,-0.344,0.035,1.00,1.00
1695173427094,1,0,-0.364,-0.079,1.00,1.00
1695173427112,1,0,-0.312,-0.057,1.00,1.00
1695173427131,1,0,-0.390,-0.039,1.00,1.00
1695173427149,1,0,-0.376,0.001,1.00,1.00
1695173427167,1,0,-0.319,-0.006,1.00,1.00
1695173427185,1,0,-0.348,-0.037,1.00,1.00
1695173427203,1,0,-0.383,0.052,1.00,1.00
1695173427222,1,0,-0.417,-0.009,1.00,1.00
1695173427240,1,0,-0.355,-0.066,1.00,1.00
1695173427258,1,0,-0.394,-0.014,1.00,1.00
1695173427276,1,0,-0.365,0.011,1.00,1.00
1695173427294,1,0,-0.371,0.007,1.00,1.00
1695173427312,1,0,-0.356,0.014,1.00,1.00
1695173427330,1,0,-0.398,0.002,1.00,1.00
1695173427349,1,0,-0.379,0.005,1.00,1.00
1695173427367,1,0,-0.395,0.028,1.00,1.00
1695173427386,1,0,-0.395,-0.051,1.00,1.00
1695173427404,1,0,-0.416,-0.007,1.00,1.00
1695173427423,1,0,-0.426,-0.023,1.00,1.00
1695173427441,1,0,-0.525,0.070,1.00,1.00
1695173427459,1,0,-0.664,0.050,1.00,1.00
1695173427478,1,0,-0.705,0.091,1.00,1.00
1695173427495,1,0,-0.561,0.067,1.00,1.00
1695173427513,1,0,-0.624,0.104,1.00,1.00
1695173427531,1,0,-0.577,0.097,1.00,1.00
1695173427549,1,0,-0.621,0.090,1.00,1.00
1695173427566,1,0,-0.544,0.052,1.00,1.00
1695173427585,1,0,-0.670,0.132,1.00,1.00
1695173427604,1,0,-0.900,0.112,1.00,1.00
1695173427623,1,0,-0.895,0.105,1.00,1.00
1695173427642,1,0,-1.461,0.299,1.00,1.00
1695173427661,1,0,-0.912,0.102,1.00,1.00
1695173427679,1,0,-0.754,0.094,1.00,1.00
1695173427698,1,0,-0.637,0.122,1.00,1.00
1695173427716,1,0,-0.553,0.125,1.00,1.00
1695173427735,1,0,-0.544,0.121,1.00,1.00
1695173427752,1,0,-0.665,0.102,1.00,1.00
1695173427770,1,0,-0.693,0.007,1.00,1.00
1695173427788,1,0,-0.583,-0.006,1.00,1.00
1695173427807,1,0,-0.636,0.054,1.00,1.00
1695173427824,1,0,-1.555,0.232,1.00,1.00
1695173427842,1,0,-1.558,0.253,1.00,1.00
1695173427861,1,0,-0.906,0.088,1.00,1.00
1695173427879,1,0,-0.644,0.006,1.00,1.00
1695173427897,1,0,-0.657,0.013,1.00,1.00
1695173427915,1,0,-0.620,0.070,1.00,1.00
1695173427933,1,0,-0.588,0.031,1.00,1.00
1695173427952,1,0,-0.612,-0.002,1.00,1.00
1695173427972,1,0,-0.913,0.052,1.00,1.00
1695173427990,1,0,-1.506,0.240,1.00,1.00
1695173428009,1,0,-1.473,0.284,1.00,1.00
1695173428028,1,0,-1.680,0.256,1.00,1.00
1695173428046,1,0,-2.072,0.247,1.00,1.00
1695173428065,1,0,-1.163,0.069,1.00,1.00
1695173428083,1,0,-1.093,0.162,1.00,1.00
1695173428101,1,0,-1.223,0.065,1.00,1.00
1695173428118,1,0,-1.196,0.086,1.00,1.00
1695173428136,1,0,-1.203,0.064,1.00,1.00
1695173428156,1,0,-1.257,0.019,1.00,1.00
1695173428173,1,0,-1.256,0.017,1.00,1.00
1695173428191,1,0,-2.148,0.189,1.00,1.00
1695173428210,1,0,-2.181,0.207,1.00,1.00
1695173428229,1,0,-2.224,0.173,1.00,1.00
1695173428249,1,0,-2.244,-0.959,1.00,1.00
1695173428270,1,0,-2.348,-0.945,1.00,1.00
1695173428289,1,0,-0.992,-0.895,1.00,1.00
1695173428308,1,0,-0.969,-0.864,1.00,1.00
1695173428327,1,0,-1.046,-0.976,1.00,1.00
1695173428346,1,0,-0.964,-0.979,1.00,1.00
1695173428365,1,0,-1.013,-0.879,1.00,1.00
1695173428383,1,0,-0.954,-1.028,1.00,1.00
1695173428401,1,0,-2.349,-1.036,1.00,1.00
1695173428419,1,0,-2.006,-0.696,1.00,1.00
1695173428437,1,0,-2.022,0.220,1.00,1.00
1695173428455,1,0,-2.293,0.186,1.00,1.00
1695173428473,1,0,-2.281,0.131,1.00,1.00
1695173428492,1,0,-2.240,0.060,1.00,1.00
1695173428509,1,0,-2.288,0.055,1.00,1.00
1695173428528,1,0,-2.307,0.098,1.00,1.00
1695173428546,1,0,-2.372,0.136,1.00,1.00
1695173428563,1,0,-2.321,0.141,1.00,1.00
1695173428582,1,0,-2.349,0.147,1.00,1.00
1695173428599,1,0,-2.294,0.126,1.00,1.00
1695173428617,1,0,-2.263,0.034,1.00,1.00
1695173428634,1,0,-2.305,0.142,1.00,1.00
1695173428653,1,0,-2.315,0.128,1.00,1.00
1695173428672,1,0,-2.250,0.106,1.00,1.00
1695173428690,1,0,-2.312,0.072,1.00,1.00
1695173428709,1,0,-2.275,0.013,1.00,1.00
1695173428726,1,0,-2.276,0.051,1.00,1.00
1695173428744,1,0,-2.341,0.132,1.00,1.00
1695173428761,1,0,-2.274,0.126,1.00,1.00
1695173428779,1,0,-2.024,0.160,1.00,1.00
1695173428797,1,0,-2.078,0.152,1.00,1.00
1695173428815,1,0,-1.914,0.197,1.00,1.00
1695173428834,1,0,-1.783,0.148,1.00,1.00
1695173428853,1,0,-1.298,0.059,1.00,1.00
1695173428873,1,0,-1.273,0.065,1.00,1.00
1695173428892,1,0,-1.288,0.040,1.00,1.00
1695173428911,1,0,-1.066,0.097,1.00,1.00
1695173428930,1,0,-1.132,0.137,1.00,1.00
1695173428949,1,0,-1.084,-0.029,1.00,1.00
1695173428966,1,0,-1.333,0.048,1.00,1.00
1695173428985,1,0,-1.879,0.155,1.00,1.00
1695173429002,1,0,-1.924,0.128,1.00,1.00
1695173429021,1,0,-1.690,0.085,1.00,1.00
1695173429039,1,0,-1.842,0.137,1.00,1.00
1695173429058,1,0,-1.928,0.146,1.00,1.00
1695173429076,1,0,-0.831,0.054,1.00,1.00
1695173429094,1,0,-0.755,0.013,1.00,1.00
1695173429112,1,0,-0.731,0.018,1.00,1.00
1695173429130,1,0,-0.688,0.012,1.00,1.00
1695173429149,1,0,-0.684,0.063,1.00,1.00
1695173429168,1,0,-0.713,0.169,1.00,1.00
1695173429187,1,0,-0.796,0.300,1.00,1.00
1695173429205,1,0,-0.707,0.430,1.00,1.00
