timestamp,level,state,pos_x,pos_y,left,right
1695173412667,1,0,-0.975,-0.800,1.00,1.00
1695173412680,1,0,-1.102,-0.906,1.00,1.00
1695173412694,1,0,-1.029,-0.982,1.00,1.00
1695173412707,1,0,-1.056,-0.957,1.00,1.00
1695173412721,1,0,-1.053,-0.959,1.00,1.00
1695173412734,1,0,-0.993,-0.798,1.00,1.00
1695173412749,1,0,-0.946,-0.984,1.00,1.00
1695173412763,1,0,-1.000,-0.959,1.00,1.00
1695173412777,1,0,-0.924,-0.821,1.00,1.00
1695173412791,1,0,-0.922,-0.823,1.00,1.00
1695173412805,1,0,-1.026,-0.952,1.00,1.00
1695173412819,1,0,-0.946,-0.977,1.00,1.00
1695173412833,1,0,-1.042,-0.949,1.00,1.00
1695173412847,1,0,-0.979,-0.933,1.00,1.00
1695173412861,1,0,-1.072,-0.984,1.00,1.00
1695173412874,1,0,-1.071,-0.983,1.00,1.00
1695173412889,1,0,-1.066,-0.838,1.00,1.00
1695173412902,1,0,-1.000,-0.930,1.00,1.00
1695173412916,1,0,-0.988,-0.883,1.00,1.00
1695173412929,1,0,-1.054,-0.978,1.00,1.00
1695173412943,1,0,-1.006,-0.833,1.00,1.00
1695173412958,1,0,-1.006,-0.827,1.00,1.00
1695173412971,1,0,-1.075,-0.912,1.00,1.00
1695173412985,1,0,-1.094,-1.011,1.00,1.00
1695173413166,1,0,-1.602,0.109,0.00,1.00
1695173413180,1,0,-1.386,-0.599,1.00,1.00
1695173413194,1,0,-1.498,0.081,0.00,1.00
1695173413208,1,0,-1.266,-0.301,1.00,1.00
1695173413222,1,0,-1.264,-0.296,1.00,1.00
1695173413236,1,0,-1.630,-0.163,1.00,1.00
1695173413250,1,0,-1.679,-0.003,1.00,1.00
1695173413263,1,0,-1.595,-0.074,1.00,1.00
1695173413278,1,0,-1.510,-0.218,1.00,1.00
1695173413292,1,0,-1.592,-0.097,1.00,1.00
1695173413306,1,0,-1.591,-0.095,1.00,1.00
1695173413319,1,0,-1.687,0.001,1.00,1.00
1695173413333,1,0,-1.625,-0.144,1.00,1.00
1695173413347,1,0,-1.577,-0.255,1.00,1.00
1695173413361,1,0,-1.583,-0.218,1.00,1.00
1695173413375,1,0,-1.556,-0.039,1.00,1.00
1695173413389,1,0,-1.555,-0.038,1.00,1.00
1695173413401,1,0,-1.605,-0.146,1.00,1.00
1695173413415,1,0,-1.611,-0.154,1.00,1.00
1695173413429,1,0,-1.598,-0.144,1.00,1.00
1695173413443,1,0,-1.571,-0.155,1.00,1.00
1695173413457,1,0,-1.570,-0.154,1.00,1.00
1695173413471,1,0,-1.604,-0.148,1.00,1.00
1695173413485,1,0,-1.374,-0.113,1.00,1.00
1695173413499,1,0,-0.800,-0.034,1.00,1.00
1695173413513,1,0,-0.660,-0.287,1.00,1.00
1695173413528,1,0,-0.588,-0.094,1.00,1.00
1695173413541,1,0,-0.711,-0.172,1.00,1.00
1695173413555,1,0,-0.706,-0.170,1.00,1.00
1695173413569,1,0,-0.740,0.017,1.00,1.00
1695173413582,1,0,-0.803,0.139,1.00,1.00
1695173413596,1,0,-0.814,0.059,1.00,1.00
1695173413610,1,0,-0.797,0.094,1.00,1.00
1695173413624,1,0,-0.790,0.096,1.00,1.00
1695173413638,1,0,-0.794,0.133,1.00,1.00
1695173413652,1,0,-0.686,0.000,1.00,1.00
1695173413666,1,0,-0.813,0.150,1.00,1.00
1695173413680,1,0,-0.816,0.094,1.00,1.00
1695173413694,1,0,-0.860,0.091,1.00,1.00
1695173413708,1,0,-0.858,0.091,1.00,1.00
1695173413722,1,0,-0.761,0.036,1.00,1.00
1695173413736,1,0,-0.807,-0.004,1.00,1.00
1695173413750,1,0,-0.840,0.083,1.00,1.00
1695173413763,1,0,-0.850,0.022,1.00,1.00
1695173413777,1,0,-0.826,0.031,1.00,1.00
1695173413791,1,0,-0.711,-0.214,1.00,1.00
1695173413805,1,0,-0.710,-0.214,1.00,1.00
1695173413819,1,0,-0.539,-0.097,1.00,1.00
1695173413833,1,0,-0.460,-0.092,1.00,1.00
1695173413847,1,0,-0.534,-0.113,1.00,1.00
1695173413861,1,0,-0.501,-0.020,1.00,1.00
1695173413875,1,0,-0.536,-0.023,1.00,1.00
1695173413889,1,0,-0.533,-0.021,1.00,1.00
1695173413903,1,0,-0.562,-0.015,1.00,1.00
1695173413916,1,0,-0.596,0.070,1.00,1.00
1695173413930,1,0,-0.530,-0.030,1.00,1.00
1695173413943,1,0,-0.544,0.024,1.00,1.00
1695173413958,1,0,-0.533,0.027,1.00,1.00
1695173413972,1,0,-0.333,0.060,1.00,1.00
1695173413985,1,0,-0.379,0.068,1.00,1.00
1695173414000,1,0,-0.435,-0.115,1.00,1.00
1695173414013,1,0,-0.408,-0.030,1.00,1.00
1695173414027,1,0,-0.402,-0.098,1.00,1.00
1695173414041,1,0,-0.396,-0.098,1.00,1.00
1695173414055,1,0,-0.359,0.050,1.00,1.00
1695173414069,1,0,-0.553,0.001,1.00,1.00
1695173414083,1,0,-0.409,-0.024,1.00,1.00
1695173414097,1,0,-0.235,-0.196,1.00,1.00
1695173414111,1,0,-0.042,-0.052,1.00,1.00
1695173414125,1,0,-0.009,-0.065,1.00,1.00
1695173414139,1,0,-0.003,-0.063,1.00,1.00
1695173414152,1,0,-0.037,-0.071,1.00,1.00
1695173414166,1,0,-0.020,-0.071,1.00,1.00
1695173414180,1,0,0.009,-0.046,1.00,1.00
1695173414194,1,0,-0.035,-0.034,1.00,1.00
1695173414208,1,0,0.105,-0.082,1.00,1.00
1695173414222,1,0,0.124,-0.082,1.00,1.00
1695173414236,1,0,0.027,-0.027,1.00,1.00
1695173414250,1,0,0.067,0.006,1.00,1.00
1695173414263,1,0,0.166,0.089,1.00,1.00
1695173414277,1,0,-0.096,-0.219,1.00,1.00
1695173414291,1,0,-0.024,-0.161,1.00,1.00
1695173414305,1,0,-0.012,-0.160,1.00,1.00
1695173414319,1,0,0.057,-0.001,1.00,1.00
1695173414332,1,0,0.060,0.048,1.00,1.00
1695173414346,1,0,0.053,-0.034,1.00,1.00
1695173414361,1,0,0.019,0.090,1.00,1.00
1695173414374,1,0,0.316,0.000,1.00,1.00
1695173414388,1,0,0.319,0.001,1.00,1.00
1695173414402,1,0,0.814,0.032,1.00,1.00
1695173414416,1,0,1.050,0.164,1.00,1.00
1695173414430,1,0,1.036,0.077,1.00,1.00
1695173414444,1,0,0.984,0.155,1.00,1.00
1695173414458,1,0,0.975,0.233,1.00,1.00
1695173414472,1,0,0.979,0.233,1.00,1.00
1695173414485,1,0,1.053,0.096,1.00,1.00
1695173414499,1,0,0.846,0.096,1.00,1.00
1695173414513,1,0,0.912,0.216,1.00,1.00
1695173414527,1,0,0.853,0.126,1.00,1.00
1695173414541,1,0,0.897,-0.059,1.00,1.00
1695173414555,1,0,0.901,-0.059,1.00,1.00
1695173414569,1,0,0.952,0.097,1.00,1.00
1695173414582,1,0,0.843,-0.020,1.00,1.00
1695173414596,1,0,0.892,0.060,1.00,1.00
1695173414610,1,0,0.844,0.155,1.00,1.00
1695173414624,1,0,0.868,0.137,1.00,1.00
1695173414639,1,0,0.872,0.138,1.00,1.00
1695173414652,1,0,1.222,0.151,1.00,1.00
1695173414665,1,0,1.247,-0.046,1.00,0.00
1695173414679,1,0,1.232,0.022,1.00,0.00
1695173414693,1,0,1.166,-0.095,1.00,1.00
1695173414707,1,0,1.169,-0.095,1.00,1.00
1695173414721,1,0,1.168,-0.076,1.00,1.00
1695173414735,1,0,1.191,-0.108,1.00,1.00
