timestamp,level,state,pos_x,pos_y,left,right
1695089498236,1,0,-0.253,0.378,1.00,1.00
1695089498253,1,0,-0.155,0.327,1.00,1.00
1695089498271,1,0,-0.129,0.291,1.00,1.00
1695089498289,1,0,-0.113,0.239,1.00,1.00
1695089498307,1,0,-0.145,0.241,1.00,1.00
1695089498327,1,0,-0.145,0.232,1.00,1.00
1695089498347,1,0,-0.128,0.222,1.00,1.00
1695089498367,1,0,-0.146,0.156,1.00,1.00
1695089498388,1,0,-0.127,0.157,1.00,1.00
1695089498410,1,0,-0.158,0.157,1.00,1.00
1695089498433,1,0,-0.169,0.160,1.00,1.00
1695089498456,1,0,-0.173,0.160,1.00,1.00
1695089498479,1,0,-0.185,0.118,1.00,1.00
1695089498501,1,0,-0.192,0.130,1.00,1.00
1695089498523,1,0,-0.093,0.208,1.00,1.00
1695089498545,1,0,-0.109,0.247,1.00,1.00
1695089498566,1,0,-0.104,0.226,1.00,1.00
1695089498587,1,0,-0.108,0.202,1.00,1.00
1695089498608,1,0,-0.387,0.036,1.00,1.00
1695089498629,1,0,-0.326,0.056,1.00,1.00
1695089498650,1,0,-0.392,0.071,1.00,1.00
1695089498670,1,0,-0.370,0.021,1.00,1.00
1695089498691,1,0,-0.274,0.071,1.00,1.00
1695089498711,1,0,-0.272,0.082,1.00,1.00
1695089498732,1,0,-0.288,0.074,1.00,1.00
1695089498754,1,0,-0.176,0.060,1.00,1.00
1695089498775,1,0,-0.161,0.063,1.00,1.00
1695089498796,1,0,-0.159,0.061,1.00,1.00
1695089498817,1,0,-0.158,0.060,1.00,1.00
1695089498838,1,0,-0.881,0.012,1.00,1.00
1695089498859,1,0,-0.973,0.003,1.00,1.00
1695089498880,1,0,-0.994,-0.003,1.00,1.00
1695089498901,1,0,-1.025,-0.020,1.00,1.00
1695089498922,1,0,-0.994,-0.016,1.00,1.00
1695089498942,1,0,-1.006,-0.013,1.00,1.00
1695089498963,1,0,-0.953,0.055,1.00,1.00
1695089498984,1,0,-0.973,0.028,1.00,1.00
1695089499005,1,0,-0.912,0.098,1.00,1.00
